Country_Region,Province_State,Date,Confirmed,Deaths,Recovered,Active,Active_Diff
Armenia,nan,5/16/2020,4283,55,1791,2437,0
Armenia,nan,5/17/2020,4472,60,1925,2487,0
Armenia,nan,5/18/2020,4823,61,2019,2743,0
Armenia,nan,5/19/2020,5041,64,2164,2813,0
Armenia,nan,5/20/2020,5271,67,2419,2785,0
Aruba,nan,3/15/2020,2,0,0,2,0
Aruba,nan,3/16/2020,2,0,0,2,0
Aruba,nan,3/17/2020,3,0,0,3,0
Aruba,nan,3/18/2020,4,0,0,4,0
Aruba,nan,3/19/2020,4,0,0,4,0
Australia,Australian Capital Territory,3/15/2020,1,0,0,1,0
Australia,Australian Capital Territory,3/16/2020,2,0,0,2,0
Australia,Australian Capital Territory,3/17/2020,2,0,0,2,0
Australia,Australian Capital Territory,3/18/2020,3,0,0,3,0
Australia,Australian Capital Territory,3/19/2020,4,0,0,4,0
Australia,Australian Capital Territory,3/20/2020,6,0,0,6,0
Australia,Australian Capital Territory,3/21/2020,9,0,0,9,0
Australia,Australian Capital Territory,3/22/2020,19,0,0,19,0
Australia,Australian Capital Territory,3/23/2020,32,0,0,32,0
Australia,Australian Capital Territory,3/24/2020,39,0,0,39,0
Australia,Australian Capital Territory,3/25/2020,39,0,0,39,0
Australia,Australian Capital Territory,3/26/2020,53,0,1,52,0
Australia,Australian Capital Territory,3/27/2020,62,0,1,61,0
Australia,Australian Capital Territory,3/28/2020,71,0,2,69,0
Australia,Australian Capital Territory,3/29/2020,77,0,2,75,0
Australia,Australian Capital Territory,3/30/2020,78,1,2,75,0
Australia,Australian Capital Territory,3/31/2020,80,1,3,76,0
Australia,Australian Capital Territory,4/01/2020,84,1,8,75,0
Australia,Australian Capital Territory,4/02/2020,87,1,11,75,0
Australia,Australian Capital Territory,4/03/2020,91,1,18,72,0
Australia,Australian Capital Territory,4/04/2020,93,2,18,73,0
Australia,Australian Capital Territory,4/05/2020,96,2,28,66,0
Australia,Australian Capital Territory,4/06/2020,96,2,40,54,0
Australia,Australian Capital Territory,4/07/2020,96,2,40,54,0
Australia,Australian Capital Territory,4/08/2020,99,2,40,57,0
Australia,Australian Capital Territory,4/09/2020,100,2,47,51,0
Australia,Australian Capital Territory,4/10/2020,103,2,59,42,0
Australia,Australian Capital Territory,4/11/2020,103,2,59,42,0
Australia,Australian Capital Territory,4/12/2020,103,2,59,42,0
Australia,Australian Capital Territory,4/13/2020,102,2,59,41,0
Australia,Australian Capital Territory,4/14/2020,103,2,72,29,0
Australia,Australian Capital Territory,4/15/2020,103,3,72,28,0
Australia,Australian Capital Territory,4/16/2020,103,3,82,18,0
Australia,Australian Capital Territory,4/17/2020,103,3,81,19,0
Australia,Australian Capital Territory,4/18/2020,103,3,88,12,0
Australia,Australian Capital Territory,4/19/2020,103,3,88,12,0
Australia,Australian Capital Territory,4/20/2020,103,3,88,12,0
Australia,Australian Capital Territory,4/21/2020,103,3,88,12,0
Australia,Australian Capital Territory,4/22/2020,103,3,88,12,0
Australia,Australian Capital Territory,4/23/2020,104,3,88,13,0
Australia,Australian Capital Territory,4/24/2020,105,3,88,14,0
Australia,Australian Capital Territory,4/25/2020,106,3,98,5,0
Australia,Australian Capital Territory,4/26/2020,106,3,99,4,0
Australia,Australian Capital Territory,4/27/2020,106,3,100,3,0
Australia,Australian Capital Territory,4/28/2020,106,3,101,2,0
Australia,Australian Capital Territory,4/29/2020,106,3,101,2,0
Australia,Australian Capital Territory,4/30/2020,106,3,103,0,0
Australia,Australian Capital Territory,5/01/2020,106,3,103,0,0
Australia,Australian Capital Territory,5/02/2020,106,3,103,0,0
Australia,Australian Capital Territory,5/03/2020,106,3,103,0,0
Australia,Australian Capital Territory,5/04/2020,107,3,103,1,0
Australia,Australian Capital Territory,5/05/2020,107,3,103,1,0
Australia,Australian Capital Territory,5/06/2020,107,3,103,1,0
Australia,Australian Capital Territory,5/07/2020,107,3,103,1,0
Australia,Australian Capital Territory,5/08/2020,107,3,103,1,0
Australia,Australian Capital Territory,5/09/2020,107,3,104,0,0
Australia,Australian Capital Territory,5/10/2020,107,3,104,0,0
Australia,Australian Capital Territory,5/11/2020,107,3,104,0,0
Australia,Australian Capital Territory,5/12/2020,107,3,104,0,0
Australia,Australian Capital Territory,5/13/2020,107,3,104,0,0
Australia,Australian Capital Territory,5/14/2020,107,3,104,0,0
Australia,Australian Capital Territory,5/15/2020,107,3,104,0,0
Australia,Australian Capital Territory,5/16/2020,107,3,104,0,0
Australia,Australian Capital Territory,5/17/2020,107,3,104,0,0
Australia,Australian Capital Territory,5/18/2020,107,3,104,0,0
Australia,Australian Capital Territory,5/19/2020,107,3,104,0,0
Australia,Australian Capital Territory,5/20/2020,107,3,104,0,0
Australia,External territories,3/22/2020,0,0,0,0,0
Australia,From Diamond Princess,3/15/2020,0,0,0,0,0
Australia,From Diamond Princess,3/16/2020,0,0,0,0,0
Australia,From Diamond Princess,3/17/2020,0,0,0,0,0
Australia,From Diamond Princess,3/18/2020,0,0,0,0,0
Australia,From Diamond Princess,3/19/2020,0,0,0,0,0
Australia,From Diamond Princess,3/20/2020,0,0,0,0,0
Australia,From Diamond Princess,3/21/2020,0,0,0,0,0
Australia,Jervis Bay Territory,3/22/2020,0,0,0,0,0
Australia,New South Wales,3/15/2020,134,2,4,128,0
Australia,New South Wales,3/16/2020,171,2,4,165,0
Australia,New South Wales,3/17/2020,210,4,4,202,0
Australia,New South Wales,3/18/2020,267,5,4,258,0
Australia,New South Wales,3/19/2020,307,5,4,298,0
Australia,New South Wales,3/20/2020,353,6,4,343,0
Australia,New South Wales,3/21/2020,436,6,4,426,0
Australia,New South Wales,3/22/2020,669,6,4,659,0
Australia,New South Wales,3/23/2020,669,6,4,659,0
Australia,New South Wales,3/24/2020,818,7,4,807,0
Australia,New South Wales,3/25/2020,1029,7,4,1018,0
Australia,New South Wales,3/26/2020,1219,7,4,1208,0
Australia,New South Wales,3/27/2020,1405,7,4,1394,0
Australia,New South Wales,3/28/2020,1617,8,4,1605,0
Australia,New South Wales,3/29/2020,1791,8,4,1779,0
Australia,New South Wales,3/30/2020,2032,8,4,2020,0
Australia,New South Wales,3/31/2020,2032,8,4,2020,0
Australia,New South Wales,4/01/2020,2182,9,4,2169,0
Australia,New South Wales,4/02/2020,2298,10,4,2284,0
Australia,New South Wales,4/03/2020,2389,12,4,2373,0
Australia,New South Wales,4/04/2020,2493,12,4,2477,0
Australia,New South Wales,4/05/2020,2580,16,4,2560,0
Australia,New South Wales,4/06/2020,2637,18,4,2615,0
Australia,New South Wales,4/07/2020,2686,21,4,2661,0
Australia,New South Wales,4/08/2020,2734,21,4,2709,0
Australia,New South Wales,4/09/2020,2773,21,4,2748,0
Australia,New South Wales,4/10/2020,2822,22,4,2796,0
Australia,New South Wales,4/11/2020,2857,23,4,2830,0
Australia,New South Wales,4/12/2020,2857,24,4,2829,0
Australia,New South Wales,4/13/2020,2863,25,4,2834,0
Australia,New South Wales,4/14/2020,2870,25,4,2841,0
Australia,New South Wales,4/15/2020,2886,25,4,2857,0
Australia,New South Wales,4/16/2020,2897,25,4,2868,0
Australia,New South Wales,4/17/2020,2926,26,1379,1521,0
Australia,New South Wales,4/18/2020,2926,26,1379,1521,0
Australia,New South Wales,4/19/2020,2926,26,1379,1521,0
Australia,New South Wales,4/20/2020,2926,26,1379,1521,0
Australia,New South Wales,4/21/2020,2926,26,1379,1521,0
Australia,New South Wales,4/22/2020,2926,26,1379,1521,0
Australia,New South Wales,4/23/2020,2976,31,1379,1566,0
Australia,New South Wales,4/24/2020,2982,33,1379,1570,0
Australia,New South Wales,4/25/2020,2994,33,2193,768,0
Australia,New South Wales,4/26/2020,3002,34,2208,760,0
Australia,New South Wales,4/27/2020,3004,34,2227,743,0
Australia,New South Wales,4/28/2020,3016,39,2266,711,0
Australia,New South Wales,4/29/2020,3016,40,2284,692,0
Australia,New South Wales,4/30/2020,3025,41,2293,691,0
Australia,New South Wales,5/01/2020,3030,41,2293,696,0
Australia,New South Wales,5/02/2020,3035,42,2306,687,0
Australia,New South Wales,5/03/2020,3033,42,2328,663,0
Australia,New South Wales,5/04/2020,3035,43,2349,643,0
Australia,New South Wales,5/05/2020,3042,44,2418,580,0
Australia,New South Wales,5/06/2020,3044,44,2463,537,0
Australia,New South Wales,5/07/2020,3047,44,2486,517,0
Australia,New South Wales,5/08/2020,3051,44,2504,503,0
Australia,New South Wales,5/09/2020,3053,44,2504,505,0
Australia,New South Wales,5/10/2020,3053,44,2517,492,0
Australia,New South Wales,5/11/2020,3053,44,2543,466,0
Australia,New South Wales,5/12/2020,3059,45,2571,443,0
Australia,New South Wales,5/13/2020,3063,45,2595,423,0
Australia,New South Wales,5/14/2020,3071,45,2605,421,0
Australia,New South Wales,5/15/2020,3074,45,2611,418,0
Australia,New South Wales,5/16/2020,3075,45,2611,419,0
Australia,New South Wales,5/17/2020,3076,46,2612,418,0
Australia,New South Wales,5/18/2020,3078,46,2614,418,0
Australia,New South Wales,5/19/2020,3081,47,2631,403,0
Australia,New South Wales,5/20/2020,3082,47,2648,387,0
Australia,Northern Territory,3/15/2020,1,0,0,1,0
Australia,Northern Territory,3/16/2020,1,0,0,1,0
Australia,Northern Territory,3/17/2020,1,0,0,1,0
Australia,Northern Territory,3/18/2020,1,0,0,1,0
Australia,Northern Territory,3/19/2020,1,0,0,1,0
Australia,Northern Territory,3/20/2020,3,0,0,3,0
Australia,Northern Territory,3/21/2020,3,0,0,3,0
Australia,Northern Territory,3/22/2020,5,0,0,5,0
Australia,Northern Territory,3/23/2020,5,0,0,5,0
Australia,Northern Territory,3/24/2020,6,0,0,6,0
Australia,Northern Territory,3/25/2020,6,0,0,6,0
Australia,Northern Territory,3/26/2020,12,0,0,12,0
Australia,Northern Territory,3/27/2020,12,0,0,12,0
Australia,Northern Territory,3/28/2020,15,0,0,15,0
Australia,Northern Territory,3/29/2020,15,0,0,15,0
Australia,Northern Territory,3/30/2020,15,0,0,15,0
Australia,Northern Territory,3/31/2020,17,0,0,17,0
Australia,Northern Territory,4/01/2020,19,0,0,19,0
Australia,Northern Territory,4/02/2020,21,0,0,21,0
Australia,Northern Territory,4/03/2020,22,0,0,22,0
Australia,Northern Territory,4/04/2020,26,0,1,25,0
Australia,Northern Territory,4/05/2020,27,0,1,26,0
Australia,Northern Territory,4/06/2020,28,0,2,26,0
Australia,Northern Territory,4/07/2020,28,0,2,26,0
Australia,Northern Territory,4/08/2020,28,0,2,26,0
Australia,Northern Territory,4/09/2020,28,0,2,26,0
Australia,Northern Territory,4/10/2020,28,0,2,26,0
Australia,Northern Territory,4/11/2020,28,0,2,26,0
Australia,Northern Territory,4/12/2020,28,0,2,26,0
Australia,Northern Territory,4/13/2020,28,0,2,26,0
Australia,Northern Territory,4/14/2020,28,0,6,22,0
Australia,Northern Territory,4/15/2020,28,0,6,22,0
Australia,Northern Territory,4/16/2020,28,0,6,22,0
Australia,Northern Territory,4/17/2020,28,0,9,19,0
Australia,Northern Territory,4/18/2020,28,0,9,19,0
Australia,Northern Territory,4/19/2020,28,0,9,19,0
Australia,Northern Territory,4/20/2020,28,0,9,19,0
Australia,Northern Territory,4/21/2020,28,0,9,19,0
Australia,Northern Territory,4/22/2020,28,0,9,19,0
Australia,Northern Territory,4/23/2020,27,0,9,18,0
Australia,Northern Territory,4/24/2020,28,0,9,19,0
Australia,Northern Territory,4/25/2020,28,0,0,28,0
Australia,Northern Territory,4/26/2020,28,0,23,5,0
Australia,Northern Territory,4/27/2020,28,0,23,5,0
Australia,Northern Territory,4/28/2020,28,0,25,3,0
Australia,Northern Territory,4/29/2020,28,0,25,3,0
Australia,Northern Territory,4/30/2020,28,0,25,3,0
Australia,Northern Territory,5/01/2020,27,0,24,3,0
Australia,Northern Territory,5/02/2020,29,0,24,5,0
Australia,Northern Territory,5/03/2020,29,0,24,5,0
Australia,Northern Territory,5/04/2020,29,0,24,5,0
Australia,Northern Territory,5/05/2020,29,0,26,3,0
Australia,Northern Territory,5/06/2020,29,0,27,2,0
Australia,Northern Territory,5/07/2020,29,0,27,2,0
Australia,Northern Territory,5/08/2020,29,0,27,2,0
Australia,Northern Territory,5/09/2020,29,0,27,2,0
Australia,Northern Territory,5/10/2020,29,0,27,2,0
Australia,Northern Territory,5/11/2020,29,0,27,2,0
Australia,Northern Territory,5/12/2020,29,0,27,2,0
Australia,Northern Territory,5/13/2020,29,0,27,2,0
Australia,Northern Territory,5/14/2020,29,0,27,2,0
Australia,Northern Territory,5/15/2020,29,0,27,2,0
Australia,Northern Territory,5/16/2020,29,0,27,2,0
Australia,Northern Territory,5/17/2020,29,0,27,2,0
Australia,Northern Territory,5/18/2020,29,0,27,2,0
Australia,Northern Territory,5/19/2020,29,0,27,2,0
Australia,Northern Territory,5/20/2020,29,0,29,0,0
Australia,Queensland,3/15/2020,61,0,8,53,0
Australia,Queensland,3/16/2020,68,0,8,60,0
Australia,Queensland,3/17/2020,78,0,8,70,0
Australia,Queensland,3/18/2020,94,0,8,86,0
Australia,Queensland,3/19/2020,144,0,8,136,0
Australia,Queensland,3/20/2020,184,0,8,176,0
Australia,Queensland,3/21/2020,221,0,8,213,0
Australia,Queensland,3/22/2020,259,0,8,251,0
Australia,Queensland,3/23/2020,319,0,8,311,0
Australia,Queensland,3/24/2020,397,0,8,389,0
Australia,Queensland,3/25/2020,443,0,8,435,0
Australia,Queensland,3/26/2020,493,1,8,484,0
Australia,Queensland,3/27/2020,555,1,8,546,0
Australia,Queensland,3/28/2020,625,1,8,616,0
Australia,Queensland,3/29/2020,656,2,8,646,0
Australia,Queensland,3/30/2020,689,2,8,679,0
Australia,Queensland,3/31/2020,743,2,8,733,0
Australia,Queensland,4/01/2020,781,2,8,771,0
Australia,Queensland,4/02/2020,835,4,8,823,0
Australia,Queensland,4/03/2020,873,4,8,861,0
Australia,Queensland,4/04/2020,900,4,8,888,0
Australia,Queensland,4/05/2020,907,4,8,895,0
Australia,Queensland,4/06/2020,921,4,173,744,0
Australia,Queensland,4/07/2020,934,4,173,757,0
Australia,Queensland,4/08/2020,943,4,173,766,0
Australia,Queensland,4/09/2020,953,4,345,604,0
Australia,Queensland,4/10/2020,965,4,372,589,0
Australia,Queensland,4/11/2020,974,5,372,597,0
Australia,Queensland,4/12/2020,983,5,372,606,0
Australia,Queensland,4/13/2020,987,5,372,610,0
Australia,Queensland,4/14/2020,998,5,442,551,0
Australia,Queensland,4/15/2020,999,5,442,552,0
Australia,Queensland,4/16/2020,1001,5,442,554,0
Australia,Queensland,4/17/2020,1007,5,442,560,0
Australia,Queensland,4/18/2020,1015,6,738,271,0
Australia,Queensland,4/19/2020,1015,6,738,271,0
Australia,Queensland,4/20/2020,1015,6,738,271,0
Australia,Queensland,4/21/2020,1015,6,738,271,0
Australia,Queensland,4/22/2020,1015,6,738,271,0
Australia,Queensland,4/23/2020,1026,6,738,282,0
Australia,Queensland,4/24/2020,1026,6,738,282,0
Australia,Queensland,4/25/2020,1026,6,803,217,0
Australia,Queensland,4/26/2020,1030,6,926,98,0
Australia,Queensland,4/27/2020,1033,6,926,101,0
Australia,Queensland,4/28/2020,1034,6,934,94,0
Australia,Queensland,4/29/2020,1033,6,943,84,0
Australia,Queensland,4/30/2020,1033,6,948,79,0
Australia,Queensland,5/01/2020,1034,6,965,63,0
Australia,Queensland,5/02/2020,1035,6,976,53,0
Australia,Queensland,5/03/2020,1038,6,980,52,0
Australia,Queensland,5/04/2020,1043,6,980,57,0
Australia,Queensland,5/05/2020,1043,6,985,52,0
Australia,Queensland,5/06/2020,1045,6,989,50,0
Australia,Queensland,5/07/2020,1045,6,994,45,0
Australia,Queensland,5/08/2020,1045,6,1019,20,0
Australia,Queensland,5/09/2020,1045,6,1019,20,0
Australia,Queensland,5/10/2020,1045,6,1021,18,0
Australia,Queensland,5/11/2020,1051,6,1027,18,0
Australia,Queensland,5/12/2020,1052,6,1028,18,0
Australia,Queensland,5/13/2020,1051,6,1030,15,0
Australia,Queensland,5/14/2020,1054,6,1031,17,0
Australia,Queensland,5/15/2020,1055,6,1036,13,0
Australia,Queensland,5/16/2020,1055,6,1037,12,0
Australia,Queensland,5/17/2020,1057,6,1038,13,0
Australia,Queensland,5/18/2020,1057,6,1039,12,0
Australia,Queensland,5/19/2020,1058,6,1040,12,0
Australia,Queensland,5/20/2020,1058,6,1040,12,0
Australia,South Australia,3/15/2020,20,0,3,17,0
Australia,South Australia,3/16/2020,29,0,3,26,0
Australia,South Australia,3/17/2020,29,0,3,26,0
Australia,South Australia,3/18/2020,37,0,3,34,0
Australia,South Australia,3/19/2020,42,0,3,39,0
Australia,South Australia,3/20/2020,50,0,3,47,0
Australia,South Australia,3/21/2020,67,0,3,64,0
Australia,South Australia,3/22/2020,100,0,6,94,0
Australia,South Australia,3/23/2020,134,0,6,128,0
Australia,South Australia,3/24/2020,170,0,6,164,0
Australia,South Australia,3/25/2020,170,0,6,164,0
Australia,South Australia,3/26/2020,235,0,6,229,0
Australia,South Australia,3/27/2020,257,0,6,251,0
Australia,South Australia,3/28/2020,287,0,6,281,0
Australia,South Australia,3/29/2020,299,0,6,293,0
Australia,South Australia,3/30/2020,305,0,6,299,0
Australia,South Australia,3/31/2020,337,0,6,331,0
Australia,South Australia,4/01/2020,367,0,6,361,0
Australia,South Australia,4/02/2020,367,0,6,361,0
Australia,South Australia,4/03/2020,396,0,46,350,0
Australia,South Australia,4/04/2020,407,0,46,361,0
Australia,South Australia,4/05/2020,407,0,46,361,0
Australia,South Australia,4/06/2020,411,0,53,358,0
Australia,South Australia,4/07/2020,411,1,53,357,0
Australia,South Australia,4/08/2020,415,2,53,360,0
Australia,South Australia,4/09/2020,420,3,120,297,0
Australia,South Australia,4/10/2020,428,3,179,246,0
Australia,South Australia,4/11/2020,429,3,179,247,0
Australia,South Australia,4/12/2020,429,4,179,246,0
Australia,South Australia,4/13/2020,429,4,179,246,0
Australia,South Australia,4/14/2020,433,4,240,189,0
Australia,South Australia,4/15/2020,433,4,240,189,0
Australia,South Australia,4/16/2020,433,4,279,150,0
Australia,South Australia,4/17/2020,435,4,331,100,0
Australia,South Australia,4/18/2020,435,4,331,100,0
Australia,South Australia,4/19/2020,435,4,331,100,0
Australia,South Australia,4/20/2020,435,4,331,100,0
Australia,South Australia,4/21/2020,435,4,331,100,0
Australia,South Australia,4/22/2020,435,4,331,100,0
Australia,South Australia,4/23/2020,438,4,331,103,0
Australia,South Australia,4/24/2020,438,4,331,103,0
Australia,South Australia,4/25/2020,438,4,401,33,0
Australia,South Australia,4/26/2020,438,4,411,23,0
Australia,South Australia,4/27/2020,438,4,414,20,0
Australia,South Australia,4/28/2020,438,4,420,14,0
Australia,South Australia,4/29/2020,438,4,420,14,0
Australia,South Australia,4/30/2020,438,4,420,14,0
Australia,South Australia,5/01/2020,438,4,422,12,0
Australia,South Australia,5/02/2020,438,4,427,7,0
Australia,South Australia,5/03/2020,438,4,427,7,0
Australia,South Australia,5/04/2020,438,4,427,7,0
Australia,South Australia,5/05/2020,438,4,429,5,0
Australia,South Australia,5/06/2020,438,4,432,2,0
Australia,South Australia,5/07/2020,439,4,433,2,0
Australia,South Australia,5/08/2020,439,4,433,2,0
Australia,South Australia,5/09/2020,439,4,433,2,0
Australia,South Australia,5/10/2020,439,4,434,1,0
Australia,South Australia,5/11/2020,439,4,434,1,0
Australia,South Australia,5/12/2020,439,4,434,1,0
Australia,South Australia,5/13/2020,439,4,434,1,0
Australia,South Australia,5/14/2020,439,4,434,1,0
Australia,South Australia,5/15/2020,439,4,435,0,0
Australia,South Australia,5/16/2020,439,4,435,0,0
Australia,South Australia,5/17/2020,439,4,435,0,0
Australia,South Australia,5/18/2020,439,4,435,0,0
Australia,South Australia,5/19/2020,439,4,435,0,0
Australia,South Australia,5/20/2020,439,4,435,0,0
Australia,Tasmania,3/15/2020,6,0,0,6,0
Australia,Tasmania,3/16/2020,7,0,0,7,0
Australia,Tasmania,3/17/2020,7,0,0,7,0
Australia,Tasmania,3/18/2020,10,0,0,10,0
Australia,Tasmania,3/19/2020,10,0,3,7,0
Australia,Tasmania,3/20/2020,10,0,3,7,0
Australia,Tasmania,3/21/2020,16,0,3,13,0
Australia,Tasmania,3/22/2020,22,0,3,19,0
Australia,Tasmania,3/23/2020,28,0,3,25,0
Australia,Tasmania,3/24/2020,28,0,3,25,0
Australia,Tasmania,3/25/2020,36,0,3,33,0
Australia,Tasmania,3/26/2020,47,0,3,44,0
Australia,Tasmania,3/27/2020,47,0,3,44,0
Australia,Tasmania,3/28/2020,62,0,5,57,0
Australia,Tasmania,3/29/2020,66,0,5,61,0
Australia,Tasmania,3/30/2020,66,0,5,61,0
Australia,Tasmania,3/31/2020,69,1,5,63,0
Australia,Tasmania,4/01/2020,69,2,5,62,0
Australia,Tasmania,4/02/2020,72,2,5,65,0
Australia,Tasmania,4/03/2020,74,2,5,67,0
Australia,Tasmania,4/04/2020,80,2,5,73,0
Australia,Tasmania,4/05/2020,82,2,5,75,0
Australia,Tasmania,4/06/2020,86,2,26,58,0
Australia,Tasmania,4/07/2020,89,2,26,61,0
Australia,Tasmania,4/08/2020,98,3,26,69,0
Australia,Tasmania,4/09/2020,111,3,48,60,0
Australia,Tasmania,4/10/2020,122,4,48,70,0
Australia,Tasmania,4/11/2020,133,4,48,81,0
Australia,Tasmania,4/12/2020,133,5,48,80,0
Australia,Tasmania,4/13/2020,144,5,48,91,0
Australia,Tasmania,4/14/2020,165,6,53,106,0
Australia,Tasmania,4/15/2020,165,6,53,106,0
Australia,Tasmania,4/16/2020,169,6,67,96,0
Australia,Tasmania,4/17/2020,180,7,67,106,0
Australia,Tasmania,4/18/2020,180,7,67,106,0
Australia,Tasmania,4/19/2020,180,7,67,106,0
Australia,Tasmania,4/20/2020,180,7,67,106,0
Australia,Tasmania,4/21/2020,180,7,67,106,0
Australia,Tasmania,4/22/2020,180,7,67,106,0
Australia,Tasmania,4/23/2020,207,8,67,132,0
Australia,Tasmania,4/24/2020,207,9,67,131,0
Australia,Tasmania,4/25/2020,207,10,117,80,0
Australia,Tasmania,4/26/2020,212,11,123,78,0
Australia,Tasmania,4/27/2020,214,11,132,71,0
Australia,Tasmania,4/28/2020,218,11,137,70,0
Australia,Tasmania,4/29/2020,219,12,144,63,0
Australia,Tasmania,4/30/2020,221,13,153,55,0
Australia,Tasmania,5/01/2020,221,13,157,51,0
Australia,Tasmania,5/02/2020,221,13,158,50,0
Australia,Tasmania,5/03/2020,221,13,164,44,0
Australia,Tasmania,5/04/2020,221,13,165,43,0
Australia,Tasmania,5/05/2020,225,13,165,47,0
Australia,Tasmania,5/06/2020,226,13,167,46,0
Australia,Tasmania,5/07/2020,227,13,174,40,0
Australia,Tasmania,5/08/2020,227,13,175,39,0
Australia,Tasmania,5/09/2020,227,13,182,32,0
Australia,Tasmania,5/10/2020,227,13,182,32,0
Australia,Tasmania,5/11/2020,227,13,182,32,0
Australia,Tasmania,5/12/2020,227,13,184,30,0
Australia,Tasmania,5/13/2020,227,13,184,30,0
Australia,Tasmania,5/14/2020,227,13,188,26,0
Australia,Tasmania,5/15/2020,228,13,191,24,0
Australia,Tasmania,5/16/2020,228,13,192,23,0
Australia,Tasmania,5/17/2020,228,13,194,21,0
Australia,Tasmania,5/18/2020,228,13,195,20,0
Australia,Tasmania,5/19/2020,228,13,195,20,0
Australia,Tasmania,5/20/2020,228,13,196,19,0
Australia,Victoria,3/15/2020,57,0,8,49,0
Australia,Victoria,3/16/2020,71,0,8,63,0
Australia,Victoria,3/17/2020,94,0,8,86,0
Australia,Victoria,3/18/2020,121,0,8,113,0
Australia,Victoria,3/19/2020,121,0,8,113,0
Australia,Victoria,3/20/2020,121,0,8,113,0
Australia,Victoria,3/21/2020,229,0,8,221,0
Australia,Victoria,3/22/2020,296,0,70,226,0
Australia,Victoria,3/23/2020,355,0,97,258,0
Australia,Victoria,3/24/2020,411,0,97,314,0
Australia,Victoria,3/25/2020,466,0,97,369,0
Australia,Victoria,3/26/2020,520,3,149,368,0
Australia,Victoria,3/27/2020,574,3,171,400,0
Australia,Victoria,3/28/2020,685,3,191,491,0
Australia,Victoria,3/29/2020,769,4,191,574,0
Australia,Victoria,3/30/2020,821,4,191,626,0
Australia,Victoria,3/31/2020,917,4,291,622,0
Australia,Victoria,4/01/2020,968,4,343,621,0
Australia,Victoria,4/02/2020,1036,5,422,609,0
Australia,Victoria,4/03/2020,1085,7,476,602,0
Australia,Victoria,4/04/2020,1115,8,527,580,0
Australia,Victoria,4/05/2020,1135,8,573,554,0
Australia,Victoria,4/06/2020,1158,10,620,528,0
Australia,Victoria,4/07/2020,1191,11,620,560,0
Australia,Victoria,4/08/2020,1212,12,620,580,0
Australia,Victoria,4/09/2020,1228,12,736,480,0
Australia,Victoria,4/10/2020,1241,13,926,302,0
Australia,Victoria,4/11/2020,1265,14,926,325,0
Australia,Victoria,4/12/2020,1268,14,926,328,0
Australia,Victoria,4/13/2020,1281,14,926,341,0
Australia,Victoria,4/14/2020,1291,14,1118,159,0
Australia,Victoria,4/15/2020,1299,14,1118,167,0
Australia,Victoria,4/16/2020,1299,14,1137,148,0
Australia,Victoria,4/17/2020,1302,14,1159,129,0
